Column1,id,symbol,title,body,cluster,distance,sentiment
848,3a319d6f8df42d70cf05406d581ef3bf08329206,AMZN,Why the Amazon of the Future Could Be Much More Profitable Than It Is Today -- The Motley Fool,( TMFHobo ) Sep 13 2018 at 9:59PM Amazon( NASDAQ:AMZN ) began life as a humble bookseller before branching out into all corners of retail. Today the company is best known as an e-commerce giant with online retail sales set to top $100 billion this year. But Amazon is much more than just an online retailer. In fact Amazon's financial reports reveal a company that is playing by different rules than its competitors. Rather than driving profits with online retail as its peers do Amazon is using e-commerce busin,"'s, amazon, n't, kroger, costco, fool, motley, motley, wholesale, years",1.200644908,
849,04a85655381708e74317eb5d14a6963959c9545b,GOOG,CENTRAL TRUST Co Decreases Holdings in Alphabet Inc Class C (NASDAQ:GOOG) - PressOracle,Posted by Michelle Swanson on Sep 13th 2018 // No Comments CENTRAL TRUST Co decreased its position in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 6.5% in the 2nd quarter according to the company in its most recent 13F filing with the SEC. The fund owned 7024 shares of the information services providerӳ stock after selling 488 shares during the quarter. CENTRAL TRUST Coӳ holdings in Alphabet Inc Class C were worth $7837000 as of its most recent SEC filing. Other institutional investors have also recently,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",0.939788025,
850,d7e07efc1e335ae2e6bc24a272388a9f59b5af62,NFLX,Wesbanco Bank Inc. Buys 273 Shares of Netflix Inc. (NASDAQ:NFLX) - PressOracle,Posted by Terry King on Sep 13th 2018 // No Comments Wesbanco Bank Inc. boosted its holdings in Netflix Inc. (NASDAQ:NFLX) by 11.7% during the second quarter according to the company in its most recent filing with the Securities and Exchange Commission. The fund owned 2616 shares of the Internet television networkӳ stock after buying an additional 273 shares during the period. Wesbanco Bank Inc.ӳ holdings in Netflix were worth $1023000 at the end of the most recent reporting period. Other large investors ha,"netflix, shares, television, internet, internet, television, internet, television, networkӳ, shares",1.161677084,
851,4b8c976b4505caf48ca8ab04226db8b38c8645fc,GOOG,Verizon Launches the World's First Commercial 5G Service October 1 -- The Motley Fool,Verizon Launches the World's First Commercial 5G Service October 1 5G Home should give incumbent internet service providers a run for their money. Nicholas Rossolillo ( nrossolillo ) Sep 13 2018 at 10:00PM After several years of development and testing  Verizon ( NYSE:VZ ) has announced the rollout date for its next-generation 5G service. For residents of Sacramento Los Angeles Houston and Indianapolis 5G-powered broadband internet for the home will launch on October 1. A modest number of households will ge,"verizon, vz, verizon, communications, nyse, communications, inc., t, medtronic, ԗerizon",1.644742281,
852,425b7112633092a868e19906c170e07c580614d3,NFLX,Netflix Inc. (NASDAQ:NFLX) Shares Sold by Pinnacle Associates Ltd. - PressOracle,Posted by Denise Randall on Sep 13th 2018 // No Comments Pinnacle Associates Ltd. lowered its holdings in Netflix Inc. (NASDAQ:NFLX) by 23.8% during the second quarter according to the company in its most recent Form 13F filing with the SEC. The institutional investor owned 5082 shares of the Internet television networkӳ stock after selling 1590 shares during the quarter. Pinnacle Associates Ltd.ӳ holdings in Netflix were worth $1989000 as of its most recent filing with the SEC. Several other institutional ,"netflix, shares, television, internet, internet, television, internet, television, networkӳ, shares",1.077133755,
853,b18db68556eb8501f62f6470dda45d3c2621ec5f,AMZN,Amazon.com (AMZN) Upgraded to Buy at ValuEngine,Filed Under: Analyst Articles - US - Finance Amazon.com (NASDAQ:AMZN) was upgraded by research analysts at ValuEngine from a ԨoldԠrating to a ԢuyԠrating in a research report issued on Thursday. A number of other research firms have also weighed in on AMZN. DA Davidson raised their price target on shares of Amazon.com from $2200.00 to $2450.00 and gave the company a ԢuyԠrating in a research report on Wednesday September 5th. Wells Fargo & Co reissued a ԢuyԠrating and set a $2110.00 price target on shares of ,"amazon.com, shares, e-commerce, e-commerce, shares, shares, e-commerce, giantӳ, giantӳ, amazon.com",0.559368751,
854,c69e641ed4123ba6467a7f25adc38e6998f36e4a,NFLX,David B. Wells Sells 1000 Shares of Netflix Inc. (NASDAQ:NFLX) Stock,Filed Under: Finance Netflix Inc. (NASDAQ:NFLX) CFO David B. Wells sold 1000 shares of the stock in a transaction that occurred on Tuesday September 4th. The stock was sold at an average price of $366.76 for a total value of $366760.00. Following the transaction the chief financial officer now directly owns 1000 shares in the company valued at approximately $366760. The transaction was disclosed in a document filed with the SEC which can be accessed through this hyperlink . NFLX traded down $1.80 during tra,"netflix, shares, television, internet, internet, television, internet, television, networkӳ, shares",1.166706113,
855,b8b620d2d66f19864c06ebc42e0151a39f154f2b,GOOG,Versant Capital Management Inc Has $278000 Stake in Alphabet Inc Class C (NASDAQ:GOOG) - XNewsPress,Versant Capital Management Inc Has $278000 Stake in Alphabet Inc Class C (NASDAQ:GOOG) Posted by Maria Luz-Campos on Sep 13th 2018 Versant Capital Management Inc decreased its position in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 78.6% in the 2nd quarter according to the company in its most recent 13F filing with the SEC. The fund owned 250 shares of the information services providerӳ stock after selling 919 shares during the quarter. Versant Capital Management Incӳ holdings in Alphabet Inc Class C we,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",2.178638618,
856,d3a672425fbff7eb799625751ee6616307042a5b,GOOG,Stonebridge Capital Management Inc. Has $4.25 Million Stake in Alphabet Inc Class C (GOOG),Filed Under: Finance Stonebridge Capital Management Inc. grew its position in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 1.6% in the 2nd quarter according to the company in its most recent 13F filing with the SEC. The fund owned 3782 shares of the information services providerӳ stock after purchasing an additional 60 shares during the quarter. Alphabet Inc Class C comprises approximately 1.5% of Stonebridge Capital Management Inc.ӳ investment portfolio making the stock its 23rd largest position. Stoneb,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",1.269569799,
857,ee4ff4278b31e29461afcec6caca8191d809da85,GOOG,Alphabet Inc Class C (NASDAQ:GOOG) Upgraded to Buy at BidaskClub - PressOracle,Posted by Jay Halladay on Sep 14th 2018 // No Comments BidaskClub upgraded shares of Alphabet Inc Class C (NASDAQ:GOOG) from a hold rating to a buy rating in a research report sent to investors on Thursday August 30th. A number of other equities analysts have also recently issued reports on GOOG. Atlantic Securities reiterated a buy rating on shares of Alphabet Inc Class C in a research note on Tuesday July 24th. Robert W. Baird reiterated a buy rating on shares of Alphabet Inc Class C in a research note on,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",0.95158591,
858,d19e033d4edd8334a6f8c8a5a37a50f3831eb2e1,NFLX,Netflix Inc. (NFLX) Position Raised by Private Capital Group LLC - Fairfield Current,Netflix Inc. (NFLX) Position Raised by Private Capital Group LLC Posted by Gemma Cottrell on Sep 14th 2018 Tweet Private Capital Group LLC grew its stake in Netflix Inc. (NASDAQ:NFLX) by 33.1% in the 2nd quarter according to its most recent filing with the SEC. The firm owned 744 shares of the Internet television networkӳ stock after buying an additional 185 shares during the quarter. Private Capital Group LLCӳ holdings in Netflix were worth $291000 as of its most recent filing with the SEC. Other instituti,"netflix, shares, television, internet, internet, television, internet, television, networkӳ, shares",1.147976918,
859,0eb34b43492014959a68553db6caecf04c8bcaef,NFLX,Netflix Inc. (NFLX) Shares Bought by Mutual of America Capital Management LLC,Filed Under: Finance Mutual of America Capital Management LLC raised its holdings in Netflix Inc. (NASDAQ:NFLX) by 1.1% during the second quarter according to the company in its most recent Form 13F filing with the SEC. The firm owned 56021 shares of the Internet television networkӳ stock after purchasing an additional 630 shares during the quarter. Mutual of America Capital Management LLCӳ holdings in Netflix were worth $21928000 as of its most recent filing with the SEC. Other hedge funds and other instit,"netflix, shares, television, internet, internet, television, internet, television, networkӳ, shares",0.959445559,
1488,cc542623800ee5533fad3490db807473de7178d9,AAPL,Cornerstone Investment Partners Decreased Its Holding in Murphy Oil Corp. (MUR) by $891000; Public Sector Pension Investment Board Has Lowered Its Stake in Kinross Gold (KGC) by $1.80 Million as Share Price Declined | The Cardinal Weekly,Cornerstone Investment Partners Decreased Its Holding in Murphy Oil Corp. (MUR) by $891000; Public Sector Pension Investment Board Has Lowered Its Stake in Kinross Gold (KGC) by $1.80 Million as Share Price Declined September 14 2018 - By Robert Shackelford Cornerstone Investment Partners Llc decreased its stake in Murphy Oil Corp. (MUR) by 50.65% based on its latest 2018Q2 regulatory filing with the SEC. Cornerstone Investment Partners Llc sold 27000 shares as the companyӳ stock declined 6.85% while stock ,"oil, corporation, oil, cabot, imperial, murphy, scotia, gold, gas, scotia",1.730378503,
1673,db9597da0d2743e07e44babc126cc9b1b099aadc,AAPL,Cwh Capital Management Cut Its Position in American Intl Group (AIG) by $385310; Academy Capital Management Position in Liberty Global (LBTYK) Has Upped as Market Valuation Declined | The D Minute,Cwh Capital Management Cut Its Position in American Intl Group (AIG) by $385310; Academy Capital Management Position in Liberty Global (LBTYK) Has Upped as Market Valuation Declined September 14 2018 - By Glen Chin Academy Capital Management Inc increased its stake in Liberty Global Inc (LBTYK) by 83.73% based on its latest 2018Q2 regulatory filing with the SEC. Academy Capital Management Inc bought 173959 shares as the companyӳ stock declined 5.92% while stock markets rallied. The institutional investor he,"international, plc, ltd., limited, declined, amgen, ltd., plc, intl, technologies",0.707509653,
1269,de9eea70e848b668cff4dcd36b99abcf87e002aa,AAPL,Cwh Capital Management Position In Apple (AAPL) Was Has Boosted; As Align Technology (ALGN) Share Price Rose Shareholder Kylin Management Has Trimmed Its Position by $12.24 Million | Z Tribune,Cwh Capital Management Position In Apple (AAPL) Was Has Boosted; As Align Technology (ALGN) Share Price Rose Shareholder Kylin Management Has Trimmed Its Position by $12.24 Million September 14 2018 - By Theresa McIntyre Kylin Management Llc decreased its stake in Align Technology Inc (ALGN) by 38.62% based on its latest 2018Q2 regulatory filing with the SEC. Kylin Management Llc sold 35800 shares as the companyӳ stock rose 5.05% with the market. The hedge fund held 56900 shares of the health care company a,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.194528302,
1182,29a1e1e9ad566a065a3eff9d8ed20eca18ada8c1,AAPL,Cwh Capital Management Upped Its Apple (AAPL) Holding; Putnam Investments Has Lowered By $1.93 Million Its Kroger Co (KR) Holding | The Flecha 123,Cwh Capital Management Upped Its Apple (AAPL) Holding; Putnam Investments Has Lowered By $1.93 Million Its Kroger Co (KR) Holding September 14 2018 - By Ronnie Lemelle Cwh Capital Management Inc increased Apple Inc (AAPL) stake by 35.89% reported in 2018Q2 SEC filing. Cwh Capital Management Inc acquired 2338 shares as Apple Inc (AAPL)ӳ stock rose 15.93%. The Cwh Capital Management Inc holds 8852 shares with $1.64 million value up from 6514 last quarter. Apple Inc now has $ valuation. The stock decreased 1.1,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.722280113,
575,62e10a39d774c71ef8ab72de956c3426aa899c6f,AAPL,Cwm Has Cut Apple (AAPL) Holding by $7.89 Million; Amgen (AMGN) Shareholder Tnb Financial Has Decreased Position | The Cardinal Weekly,Cwm Has Cut Apple (AAPL) Holding by $7.89 Million; Amgen (AMGN) Shareholder Tnb Financial Has Decreased Position September 14 2018 - By Mark Babin Tnb Financial decreased its stake in Amgen Inc (AMGN) by 7.16% based on its latest 2018Q2 regulatory filing with the SEC. Tnb Financial sold 1683 shares as the companyӳ stock rose 8.61% with the market. The institutional investor held 21820 shares of the biological products (no diagnostic substances) company at the end of 2018Q2 valued at $4.03 million down from ,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.740263674,
865,780e47c9c793abed55772b36bc3c71d49b7677ae,MSFT,Everything You Need To Know About Blockchain... - Nasdaq.com,How the times have changed! Remember how many times Microsoft (Nasdaq: MSFT ) was thought to be dead and buried? The software giant -- which by the way is a striking example of how far a true game-changer can go -- is also a testimony to the power of reinvention. Microsoft was thought of as an outdated company 15 years ago when it first started to pay dividends to shareholders. The prevailing sentiment among many investors and analysts alike was that paying dividends is the first sign that growth is over. G,"apple, 's, core, apple, watch, fool, motley, motley, n't, fitbit",2.176959365,
866,af8daa639c83f8a7edbf39acc9c4dcd9af064ee0,FB,Element Capital Management LLC Grows Stake in Facebook Inc. Common Stock (FB) - XNewsPress,Element Capital Management LLC Grows Stake in Facebook Inc. Common Stock (FB) Posted by Rob Hiaasen on Sep 14th 2018 Element Capital Management LLC grew its holdings in Facebook Inc. Common Stock (NASDAQ:FB) by 51.5% in the 1st quarter according to its most recent disclosure with the Securities and Exchange Commission (SEC). The institutional investor owned 361591 shares of the social networking companyӳ stock after acquiring an additional 122917 shares during the quarter. Facebook Inc. Common Stock account,"inc., inc., facebook, common, facebook, common, facebook, shares, shares, social",0.5606607,
